wav_filename,wav_filesize,transcript
common_voice_tr_17525789.wav,111404,harekatın on bir gün sürmesi planlanıyordu
common_voice_tr_17525788.wav,117548,ancak siyasi rakipleri aynı fikirde değil
common_voice_tr_17525790.wav,142124,anlaşmanın değeri yüz elli bin avro olarak belirlendi
common_voice_tr_17525793.wav,125228,esasen ülkede şu anda herşeyin fazlası var
common_voice_tr_17525798.wav,126764,bu yılan balık ve kurbağa ile besleniyor
common_voice_tr_17525796.wav,157484,konseyin yüz yirmi üyesi iki hafta içinde belirlenecek
common_voice_tr_17525797.wav,103724,oylama yedi kasım'da yapılacak
common_voice_tr_17525800.wav,88364,bunların ikisi de mümkün değil
common_voice_tr_17525802.wav,96044,bu noktada iki çıkarım yapmak mümkün
common_voice_tr_17525804.wav,92204,yine aynısı olabilir mi
common_voice_tr_17525801.wav,138284,makedonya ise dokuzuncu grupta üçüncü sırada yer alıyor
common_voice_tr_17525806.wav,111404,baskılar çoktan kaynama noktasına ulaştı
common_voice_tr_17525805.wav,73004,ne iş olsa yaparım
common_voice_tr_17525812.wav,115244,bir çok ülkeden bir sürü çocukla tanışıyoruz
common_voice_tr_17525811.wav,142124,umarım hırvat siyaseti bu doğrultuda devam eder
common_voice_tr_17525813.wav,107564,sırbistan benzin ithal etmiyor
common_voice_tr_17525815.wav,117548,ancak kimi eylemciler aynı fikirde değil
common_voice_tr_17525817.wav,94508,bu bir başlangıç olacak
common_voice_tr_17525816.wav,152108,bu yorumlar lahey tarafından hoş karşılanmadı
common_voice_tr_17525818.wav,132908,kampanyası kapsamında eğitim kursları düzenlendi
common_voice_tr_17525820.wav,106028,misyonun bir parçası olmaktan gurur duyuyorum
common_voice_tr_17525821.wav,148268,kentin mali esnekliğinin düşük olduğu bildirildi
common_voice_tr_17525824.wav,132908,fakat ülkede yeni yıl için pek heves duyulmuyor
common_voice_tr_17525825.wav,99884,kadınlar cuma namazına katılabilir mi
common_voice_tr_17525826.wav,142124,proje yaklaşık iki yüz bin avroya mal olacak
common_voice_tr_17525827.wav,122924,kişisel veriler artık daha iyi korunuyor
common_voice_tr_17525830.wav,119084,ancak katılım nispeten düşük gerçekleşti
common_voice_tr_17525831.wav,169004,sahnede çalışırken hep birlikte gülüp eğlenmemiz
common_voice_tr_17525829.wav,107564,bu da son derece gurur duyduğum bir şey
common_voice_tr_17525832.wav,152108,arnavutluk'ta üç virgül altı milyon kişi yaşıyor
common_voice_tr_17525833.wav,140588,bu yüzden bu ülkeler birlikte sıralanıyor
common_voice_tr_17525835.wav,92204,belgede yargıya da değinildi
common_voice_tr_17525840.wav,94508,çok ilginç bir film olabilir
common_voice_tr_17525842.wav,119084,gazete pazarı büyük değişimler geçiriyor
common_voice_tr_17525844.wav,125228,kararın kosova'daki yansımaları ne oldu
common_voice_tr_17525846.wav,140588,yine de iki polis memuru hafif yaralandı
common_voice_tr_17525845.wav,126764,sırbistan kosova meclisini feshetti
common_voice_tr_17525847.wav,152108,anlaşmanın son imzalanma tarihiyse bir temmuz
common_voice_tr_17525848.wav,130604,ana kara zamanda seyahat izlenimi veriyor
common_voice_tr_17525850.wav,75308,bunu sağlayan nedir
common_voice_tr_17525865.wav,132908,zagreb bunu değiştirmek istiyor
common_voice_tr_17525871.wav,138284,burada da yaklaşık yüz yirmi beş bin avro toplandı
common_voice_tr_17525861.wav,145964,bu faaliyetleri bulgar uyruklular destekliyordu
common_voice_tr_17525873.wav,130604,belgrad kosova'yı hala eyaleti sayıyor
common_voice_tr_17525877.wav,180524,sahada yedi yüz yetmiş üç milyon metreküp doğal gaz bulunuyor
common_voice_tr_17525872.wav,79148,skor üç sıfır oldu
common_voice_tr_17525881.wav,149804,projenin iki bin beş yılında tamamlanması planlanıyor
common_voice_tr_17525874.wav,122924,ayrıca elli istihkamcı da yaralandı
common_voice_tr_17525882.wav,138284,her iki yapının da avantaj ve dezavantajları var
common_voice_tr_17525885.wav,115244,partiler suistimal iddialarına işaret ediyor
common_voice_tr_17525887.wav,176684,yeni sınır kapısı limnitis kasabasında olacak
common_voice_tr_17525884.wav,121388,yarışmaya otuz beş genç sanatçı katıldı
common_voice_tr_17525890.wav,122924,sergi üç aralık'a kadar açık kalacak
common_voice_tr_17525891.wav,153644,rugova geçen ekim ayında tekrar seçildi
common_voice_tr_17525894.wav,113708,saldırının sorumluluğunu henüz üstlenen olmadı
common_voice_tr_17525892.wav,107564,bu çatışma çok uzun bir geçmişe dayalı
common_voice_tr_17525893.wav,134444,etkinliğe yirmi bir ülkenin temsilcileri katılıyor
common_voice_tr_17525897.wav,102188,karadağ bir kültür başkenti mi olacak
common_voice_tr_17525896.wav,122924,fakat bu da daha başka sorunlara yol açabilir
common_voice_tr_17525899.wav,136748,maaşımız mı artacak daha fazla mı iş olacak
common_voice_tr_17525900.wav,119084,ada üzerinde her iki ülkenin de çıkarı bulunuyor
common_voice_tr_17525902.wav,129068,anlaşma ekim ayı başlarında kesinleşti
common_voice_tr_17525904.wav,121388,rojs'un iddiaları polisin de ilgisini çekti
common_voice_tr_17525906.wav,126764,bu kampanya da benzer sorunlarla karşılaştı
common_voice_tr_17525908.wav,113708,listede yirmi beş ülkeden filmler yer alıyor
common_voice_tr_17525907.wav,129068,fakat bütün siyasiler bu kadar şanslı değildi
common_voice_tr_17525910.wav,140588,çalışmaya sekiz ülkeden on sekiz bilim insanı katıldı
common_voice_tr_17525909.wav,65324,burada kazanan yok
common_voice_tr_17525916.wav,145964,antik bina arkeolojik kazılar sırasında bulundu
common_voice_tr_17525917.wav,155948,ortak sınır aynı zamanda schengen sınırı olacak
common_voice_tr_17525920.wav,125228,onların savlarını bizimkilerle yüzleştirdik
common_voice_tr_17525931.wav,98348,ayrımcılık hassas bir konu
common_voice_tr_17525934.wav,113708,partiyse bu tür iddiaları reddediyor
common_voice_tr_17525933.wav,129068,kampanya on beş eylül'e kadar devam edecek
common_voice_tr_17525939.wav,119084,kosova'daki yargı reformu bunlarla başlıyor
common_voice_tr_17525936.wav,92204,bu da tehlikeli olabilir
common_voice_tr_17525940.wav,130604,kosova mutfağı kara iklimiyle son derece uyumlu
common_voice_tr_17525947.wav,106028,bugüne kadar bunu sadece dokuz ülke yaptı
common_voice_tr_17525946.wav,107564,bundan sonra bu miktar yarıya iniyor
common_voice_tr_17525948.wav,221228,mallarınızı düşük fiyata mı satmak daha iyi yoksa iflas etmek mi diye soruyor
common_voice_tr_17525950.wav,129068,priştine belgrad'ın savlarını kabul etmedi
common_voice_tr_17525954.wav,99884,bu da büyük bir masraf ve zaman kaybı
common_voice_tr_17525953.wav,111404,gezinin bir sonraki durağı ise sofya
common_voice_tr_17525952.wav,119084,muhalif basın ve muhalefet partileri var
common_voice_tr_17525955.wav,82988,makedonya henüz tanınmadı
common_voice_tr_17525962.wav,99884,yine de ordunun değişmekte olduğuna inanıyor
common_voice_tr_17525963.wav,109868,fakat operasyonun zamanı henüz belirlenmiş değil
common_voice_tr_17525961.wav,107564,kavga stadyumdan sokaklara taştı
common_voice_tr_17525965.wav,106028,fakat avrupa kamuoyu buna ikna oldu mu
common_voice_tr_17525967.wav,61484,düveler
common_voice_tr_17525969.wav,102188,uygulanmaları konusunda da sıkıntılar var
common_voice_tr_17525970.wav,111404,bu sıradan ya da tesadüfi bir olay değildir
common_voice_tr_17525976.wav,119084,sokaktaysa vatandaş sonuç bekliyor
common_voice_tr_17525978.wav,109868,toplantılar iki haftada bir yapılacak
common_voice_tr_17525977.wav,122924,orkestramızın yaş ortalaması otuz beşin altında
common_voice_tr_17525980.wav,113708,reform süreçlerinin hızından memnun musunuz
common_voice_tr_17525968.wav,71468,ne yapabilirim ki
common_voice_tr_17525979.wav,121388,peki amerikan halkının filme tepkisi nasıldı
common_voice_tr_17525988.wav,99884,hırvatistan da bu fikri reddetti
common_voice_tr_17525991.wav,106028,proje yedi yüz milyon avro tutacak
common_voice_tr_17525992.wav,61484,bu yıl farklı
common_voice_tr_17525993.wav,99884,artık yığılmalar ortadan kalktı
common_voice_tr_17526006.wav,75308,hukukun üstünlüğü
common_voice_tr_17526007.wav,111404,proje iki bin yedi başlarında başlayacak
common_voice_tr_17526009.wav,107564,bir analist ayrıntılı bilgi istediğini belirtti
common_voice_tr_17526008.wav,82988,bu konuda başarı sağlayabildiniz mi
common_voice_tr_17526011.wav,121388,gurur duyduğumuz ortak bir tarihimiz var
common_voice_tr_17526013.wav,82988,bu büyük bir ilerleme
common_voice_tr_17526016.wav,98348,dev farklar yaratabilirsiniz
common_voice_tr_17526017.wav,136748,ana yemek ya domuz ya da kuzu rostosu oluyor
common_voice_tr_17526019.wav,145964,sizce bu durum kosova'da istikrarsızlık yaratıyor mu
common_voice_tr_17526020.wav,121388,bu bağımsız ama mesajı olan bir film
common_voice_tr_17526018.wav,111404,bu diyalogda siz de yer alacak mısınız
common_voice_tr_17526031.wav,163628,birçok duvar resmi ve ikona on üçüncü yüzyıldan kalma
common_voice_tr_17526032.wav,107564,başsavcı olayla ilgili soruşturma başlattı
common_voice_tr_17526034.wav,92204,bu yasada yeni olanlar nedir
common_voice_tr_17526033.wav,79148,ancak istisnalar da yok değil
common_voice_tr_17526037.wav,222764,bize bu koşulların neler olduğundan ve hangilerinin henüz yerine getirilmediğinden bahseder misiniz
common_voice_tr_17526036.wav,115244,para iki dilim halinde verilecek
common_voice_tr_17526038.wav,107564,süper valiler geri mi geliyor
common_voice_tr_17526040.wav,140588,makedonya başbakanı dublin'i ziyaret etti
common_voice_tr_17526042.wav,134444,bu sürecin en az iki yıl sürmesi bekleniyor
common_voice_tr_17526048.wav,113708,ancak yeni yasa herkese uygulanmayacak
common_voice_tr_17526050.wav,125228,avusturya rodos'tan sonra ikinci geldi
common_voice_tr_17526049.wav,80684,turnuva pazar günü sona eriyor
common_voice_tr_17526054.wav,103724,tadiç ise bunu yapmayı reddetti
common_voice_tr_17526053.wav,188204,arnavutluk'un üyelik daveti alması ülkede yankı uyandırdı mı
common_voice_tr_17526061.wav,109868,sizce bu boykotlar bir sonuç veriyor mu
common_voice_tr_17526055.wav,96044,interliber büyük başarı elde etti
common_voice_tr_17526064.wav,138284,ayrıldıklarında meyrema sadece sekiz yaşındaydı
common_voice_tr_17526062.wav,56108,dikkat edin
common_voice_tr_17526072.wav,134444,mimosa hasanramaj ise daha ihtiyatlı
common_voice_tr_17526071.wav,115244,adını aldığı ülkeden de daha uzun yaşadı
common_voice_tr_17526073.wav,144428,güreşçiler altmış kilo kategorisinde güreştiler
common_voice_tr_17526076.wav,67628,bunu kim ister
common_voice_tr_17526077.wav,115244,festivale balkanlar'dan da gelenler oldu
common_voice_tr_17526079.wav,103724,fehmiu kosova'da doğmuştu
common_voice_tr_17526080.wav,102188,bu kalıplaşmış düşünceye tepkiniz nedir
common_voice_tr_17526082.wav,88364,sizin bu konudaki tutumunuz nedir
common_voice_tr_17526085.wav,117548,diğer kadın adaylar yarıştan çekildiler
common_voice_tr_17526083.wav,129068,yeni işler üç ila on bir aylık süreleri kapsıyor
common_voice_tr_17526091.wav,172844,ancak cumhurbaşkanını seçmeye yetecek kadar sandalye kazanacak mı
common_voice_tr_17526092.wav,125228,bu sınırlamalar nisan ayında yürürlüğe girecek
common_voice_tr_17526093.wav,102188,zaman değişiyor ve insanlar da değişiyor
common_voice_tr_17526095.wav,130604,etkinliğe on sekiz ülkeden otuz altı şarkıcı katıldı
common_voice_tr_17526101.wav,134444,bu yapılar güçlü ve işlevsel olmalıdır
common_voice_tr_17526110.wav,111404,kim demiş futbol yalnızca erkeklerin ilgisini çeker diye
common_voice_tr_17526118.wav,119084,ancak diğer taklitler ülkede üretiliyor
common_voice_tr_17526120.wav,94508,seçimlerde on aday yarışacak
common_voice_tr_17526124.wav,122924,bu da rekabetçiliği ve istihdamı olumsuz etkiler
common_voice_tr_17526125.wav,121388,bu ülke romanya'daki en büyük yatırımcıdır
common_voice_tr_17526127.wav,122924,eski tesis sadece yirmi kişi alıyordu
common_voice_tr_17526128.wav,152108,bunların sayısı kaçtır ve bu kişiler gelecekte ne yapacak
common_voice_tr_17526130.wav,121388,dilekçeye beş bin civarında imza toplandı
common_voice_tr_17526242.wav,142124,hırvatlar bu yazın turizm sezonundan endişeli
common_voice_tr_17526244.wav,111404,bu suçlamalara ne yanıt veriyorsunuz
common_voice_tr_17526245.wav,122924,para hükümetin yedek fonlarından sağlanacak
common_voice_tr_17526246.wav,165164,koruganın prototipi bin dokuz yüz ellilerde geliştirildi
common_voice_tr_17526247.wav,76844,şimdi durum farklı
common_voice_tr_17526250.wav,106028,balkanlar'da değişim rüzgarları mı esiyor
common_voice_tr_17526249.wav,117548,bu da çok daha fazla ortak çaba gerektiriyor
common_voice_tr_17526253.wav,180524,yeni yapı iki bin on bir baharı civarında kesinleşecek
common_voice_tr_17526255.wav,86828,bunun nedenleri ise ortada
common_voice_tr_17526256.wav,96044,sırbistan'da tepkiler karışık oldu
common_voice_tr_17526258.wav,126764,tartışmalara gelen tepkiler karışık oldu
common_voice_tr_17526260.wav,119084,dünya kupası'ndan büyük kariyerler başlamıştır
common_voice_tr_17526262.wav,121388,grup biraz dil engeliyle karşı karşıya
common_voice_tr_17526263.wav,119084,yarışmaya yirmi yedi ülkeden şarkıcılar katıldı
common_voice_tr_17526264.wav,121388,hırvatistan yeni bir rüzgar santraline kavuştu
common_voice_tr_17526261.wav,142124,romanya beş milyar avroluk ilk dilimi hemen aldı
common_voice_tr_17526265.wav,134444,bugünse bu kasa dolu olmaktan çok boş
common_voice_tr_17526268.wav,92204,priştine'nin yanıtı çabuk geldi
common_voice_tr_17526266.wav,82988,burada olmaktan son derece memnunum
common_voice_tr_17526267.wav,132908,bu kişiler de üçer yıl hapis cezası aldılar
common_voice_tr_17526269.wav,86828,kentas bundan emin değil
common_voice_tr_17526272.wav,129068,bugün pobjeda'nın üretimi oldukça zayıf
common_voice_tr_17526270.wav,79148,tüm bunlar çok olumlu gelişmeler
common_voice_tr_17526271.wav,122924,tutuklanan on bir kişinin sekizi hırvat uyrukluydu
common_voice_tr_17526273.wav,119084,kalanlar ise farklı yollar izliyor
common_voice_tr_17526274.wav,86828,sohbete oturuyor
common_voice_tr_17527937.wav,142124,çalışmalarınızın sonuçlarını tatmin edici buluyor musunuz
common_voice_tr_17527940.wav,142124,ancak bazıları partinin dağılmasından korkuyor
common_voice_tr_17527938.wav,132908,sc vatandaşlarının tepkileri karışık oldu
common_voice_tr_17527941.wav,90668,bu tamamen doğru değil
common_voice_tr_17527945.wav,94508,benim için anlamı büyüktür
common_voice_tr_17527942.wav,140588,davanın tüm süreci adil şekilde gerçekleştirildi
common_voice_tr_17527946.wav,138284,festival yirmi sekiz nisan'a kadar devam edecek
common_voice_tr_17527944.wav,241964,planın ardından yatan mantık tam olarak nedir ve yunanlıları uzun vadede nasıl etkileyecektir
common_voice_tr_17527947.wav,92204,bu sayede durum sakinleşebilir
common_voice_tr_17527949.wav,96044,birisi beyazlar için dediler
common_voice_tr_17527951.wav,122924,filmin bir kuruş bile kazanmadığını duydum
common_voice_tr_17527948.wav,138284,bu tutuklular sırp mahkemelerinde yargılanacak
common_voice_tr_17527953.wav,142124,şimdiyse iki yakamızı zor bir araya getiriyoruz
common_voice_tr_17527955.wav,129068,şimdi ise gurur duyulacak bir tesis haline geldi
common_voice_tr_17527954.wav,122924,orijinalin aksine kıyafetler çıkarılmadı
common_voice_tr_17527956.wav,122924,kazanana çoğunluk oyuyla karar verilecek
common_voice_tr_17527957.wav,98348,yapılacak çok şey var
common_voice_tr_17527960.wav,103724,türkiye tek başına başarabilir mi
common_voice_tr_17527961.wav,111404,bu oran son on altı yılın en düşük oranı
common_voice_tr_17527959.wav,82988,siyasi irade var mı
common_voice_tr_17527978.wav,130604,hepsinin de sırp uyruklu olduğu belirtiliyor
common_voice_tr_17527980.wav,149804,bu yıl ilk defa pasif seçmen kaydı uygulandı
common_voice_tr_17527962.wav,132908,ankete on bin üç yüz elli kişi katıldı
common_voice_tr_17527988.wav,145964,zamanın hepimizin lehine işlediğine de eminim
common_voice_tr_17527991.wav,130604,mustafaj dışişleri bakanlığını yürütecek
common_voice_tr_17527990.wav,122924,adamlardan biri helikopterin dışına fırlamıştı
common_voice_tr_17527992.wav,167468,ohri anlaşması'ndan geriye yapılması gereken ne kaldığını açıklayabilir misiniz
common_voice_tr_17527993.wav,111404,arsa yaklaşık yedi milyon avroya satılacak
common_voice_tr_17527995.wav,102188,sonra radonciç'in teklifi geldi
common_voice_tr_17527994.wav,99884,sivil can kaybı sayısı da tartışmalı
common_voice_tr_17527999.wav,79148,bu konu açık değildir
common_voice_tr_17528002.wav,98348,ancak herkes bu kadar hevesli değildi
common_voice_tr_17528000.wav,82988,bu programlardaki durumlar sahte
common_voice_tr_17528001.wav,73004,bunun için de çalışmak gerekli
common_voice_tr_17528009.wav,94508,artık kimsenin bizden korkmasına gerek yok
common_voice_tr_17528011.wav,69164,ancak bu durum değişiyor
common_voice_tr_17528012.wav,106028,liderler kosova konusunda anlaşamadılar
common_voice_tr_17528013.wav,149804,japon hükümeti tesise maddi yardımda bulundu
common_voice_tr_17528014.wav,99884,bunun da fiyatı bir kuruş bile değildir
common_voice_tr_17528017.wav,113708,proje iki yüz kırk milyon avroya mal olacak
common_voice_tr_17528023.wav,94508,beş zanlı hala kaçak durumda
common_voice_tr_17528025.wav,106028,değişmesini istediğiniz şeyler neler
common_voice_tr_17528026.wav,65324,mali bilgi verilmedi
common_voice_tr_17528034.wav,117548,gelişmeye ve yeni şeyler sunmaya yetmiyor
common_voice_tr_17528036.wav,103724,jokiç ise iddiayı yalanladı
common_voice_tr_17528035.wav,144428,ledra caddesi'ndeki barikat kırk yıldır duruyordu
common_voice_tr_17528038.wav,115244,kartlar on yıl süreyle geçerli olacak
common_voice_tr_17528041.wav,136748,etkinlikle baharı karşılamak amaçlanıyor
common_voice_tr_17528040.wav,107564,google hırvatistan'da faaliyetlere başladı
common_voice_tr_17528039.wav,121388,kosova ile ilişkiler tamamen farklı bir konu
common_voice_tr_17528048.wav,140588,sırbistan memur ve emekli aylıklarına zam yapacak mı
common_voice_tr_17528050.wav,157484,sc hükümeti büyük zorluklar çekilmeden kuruldu
common_voice_tr_17528052.wav,140588,makedonya resmi aday ülke statüsüne kavuştu
common_voice_tr_17528054.wav,138284,bu papanın yüzüncü dış dini gezisi oldu
common_voice_tr_17528055.wav,119084,projenin üç yıl içinde tamamlanması bekleniyor
common_voice_tr_17528056.wav,119084,jolie kalabalığı boşnakça selamladı
common_voice_tr_17528058.wav,107564,sergi bu ayın sonuna kadar devam edecek
common_voice_tr_17528060.wav,99884,rusya suçlamaları reddediyor
common_voice_tr_17528059.wav,155948,sizce iki ülke arasında bu bağlamda bir parallellik kurulabilir mi
common_voice_tr_17528061.wav,138284,erken parlamento seçimlerine gidilmesini bekliyor musunuz
common_voice_tr_17528069.wav,113708,kosovalı liderleri yoğun bir süreç bekliyor
common_voice_tr_17528070.wav,113708,yarışın ilk yedisi kenya'dan geldi
common_voice_tr_17528072.wav,142124,bunların arasında üç de kadın polis bulunuyor
common_voice_tr_17528086.wav,92204,fakat ivica farklı düşünüyor
common_voice_tr_17528084.wav,90668,yerleşim birimi derhal karantinaya alındı
common_voice_tr_17528087.wav,106028,lukiç lahey'e iadesine karşı çıkmadı
common_voice_tr_17528094.wav,142124,snezana pajkiç'in bugün nerede olduğunu biliyor musunuz
common_voice_tr_17528093.wav,125228,bende mücadele edeceğime bu yolu seçtim
common_voice_tr_17528097.wav,117548,başvuru süresi bir mart'ta sona erecek
common_voice_tr_17528108.wav,125228,nikoliç'in açlık grevinin etkileri ne oldu
common_voice_tr_17528109.wav,103724,girişim bir halk hareketine de yol açtı
common_voice_tr_17528110.wav,140588,diğerleri de başıboş araçların üstüne sığındılar
common_voice_tr_17528111.wav,113708,gerisiyse henüz değerlendirilmedi
common_voice_tr_17528112.wav,136748,pek çok kişi başkalarının attığı şeyleri istiyor
common_voice_tr_17528113.wav,144428,racan arkasında güçlü bir siyasi miras bıraktı
common_voice_tr_17528117.wav,119084,halk tasarıya ateş püskürüyor
common_voice_tr_17528115.wav,140588,üzerine pudra şekeri ve vanilya şekeri serpin
common_voice_tr_17528119.wav,107564,louka katseli ekonomi bakanı olacak
common_voice_tr_17528114.wav,134444,eski sabıkaları olanlar ülkeye giremeyecek
common_voice_tr_17528118.wav,144428,hükümet ayrıca bir dizi skandal da atlattı
common_voice_tr_17528120.wav,98348,ne var ki proje başarısızlığa uğradı
common_voice_tr_17528122.wav,65324,prensipte aynı
common_voice_tr_17528124.wav,153644,parti konseydeki otuz beş sandalyenin on yedisini aldı
common_voice_tr_17528121.wav,126764,fakat sadece orduyu eleştirmek de yanlış olur
common_voice_tr_17528123.wav,152108,beara'nın tutuklanması ortama taze kan getirdi
common_voice_tr_17528128.wav,98348,çabalarının karşılığını da aldılar
common_voice_tr_17528134.wav,92204,her iki tarafı da kastediyorum
common_voice_tr_17528135.wav,99884,gelecekte ne olacağını hangimiz bilebilir ki
common_voice_tr_17528138.wav,79148,bu olay bir ilk mi
common_voice_tr_17528140.wav,132908,şu anda mecliste oylanmayı bekliyor
common_voice_tr_17528141.wav,109868,ancak yeni hükümet bir azınlık hükümeti
common_voice_tr_17528142.wav,115244,parlamento bu yasal çarkı destekliyor
common_voice_tr_17528144.wav,107564,bu iki ülke ile ilişkileriniz nasıl
common_voice_tr_17528145.wav,82988,faaliyetler burada bitmiyor
common_voice_tr_17528143.wav,96044,soruşturma sekiz ay sürdü
common_voice_tr_17528147.wav,136748,satış bedeli yüz yirmi milyon avro oldu
common_voice_tr_17528148.wav,90668,sonunda taşınmak zorunda kaldılar
common_voice_tr_17528146.wav,53804,asıl soru bu
common_voice_tr_17528149.wav,84524,cortiç buna katılıyor
common_voice_tr_17528150.wav,79148,tartışmalar devam ediyor
common_voice_tr_17528151.wav,163628,dodik'e karşı olan tavrınızda herhangi bir değişiklik oldu mu
common_voice_tr_17528153.wav,184364,sizce bu yükümlülüğün yerine getirilme tarzı tatmin edici düzeyde mi
common_voice_tr_17528154.wav,145964,stamboliç'in cesedi geçen yıl bulunmuştu
common_voice_tr_17528152.wav,157484,savunma reformu makedonya için güçlü bir koz
common_voice_tr_17528155.wav,125228,en sonunda oturum on altı ekim'de başladı
common_voice_tr_17528157.wav,145964,parlamento paketi mayıs ayı ortasında oylayacak
common_voice_tr_17528159.wav,73004,vizeli mi vizesiz mi
common_voice_tr_17528158.wav,75308,reformlar gerekli olacak
common_voice_tr_17528164.wav,130604,ailenin her ferdine birer dilim dağıtılıyor
common_voice_tr_17528161.wav,102188,bu durumun pek çok açıklaması var
common_voice_tr_17528167.wav,94508,bazı planlar üzerinde çalışılıyor
common_voice_tr_17528169.wav,122924,mülteciler ise çok nadiren türkçe konuşuyorlar
common_voice_tr_17528173.wav,113708,reform finansal açıdan da faydalı
common_voice_tr_17528172.wav,126764,pek çok kimse için banka kredisi tek seçenek
common_voice_tr_17528171.wav,132908,dernek sadece sekiz sandıkta sorun bildirdi
common_voice_tr_17528174.wav,122924,olayın ilk saatlerinde yaralanma bildirilmedi
common_voice_tr_17528177.wav,126764,her iki toplumdan da sakin olmalarını istiyoruz
common_voice_tr_17528175.wav,84524,yapabileceklerine inanıyorum
common_voice_tr_17528178.wav,138284,karadziç'i kimin oynayacağı henüz belli değil
common_voice_tr_17528179.wav,113708,olaylarda yaralanma bildirilmedi
common_voice_tr_17528182.wav,132908,romanya rusya ilişkilerinde gerilim artıyor
common_voice_tr_17528186.wav,119084,artık bu kesinlikle kader maçı olacak
common_voice_tr_17528187.wav,96044,maaşlarımızı kesecekler
common_voice_tr_17528189.wav,99884,kırk sekiz parti aday listelerini sundu
common_voice_tr_17528188.wav,132908,kurumlar vergisi de yüzde ona indirilecek
common_voice_tr_17528191.wav,117548,ancak bu konuda yardım gelebilir
common_voice_tr_17528192.wav,84524,fakat bu çabalar boşa çıktı
common_voice_tr_17528196.wav,111404,sayılar şaşırtıcı boyuttadır
common_voice_tr_17528194.wav,134444,başka kaynaklardan da eleştiriler gelmedi değil
common_voice_tr_17528197.wav,144428,şirketler maliyetleri kısıp işçi çıkarıyorlar
common_voice_tr_17528208.wav,106028,sonuç konusuna iyimser mi bakıyorsunuz
common_voice_tr_17528210.wav,144428,sırbistan'daki fabrika iki bin altı yılında açılmıştı
common_voice_tr_17528211.wav,144428,halk bize destek verdi ve bize güvenebilirler
common_voice_tr_17528212.wav,119084,mevcut kadronun yaş ortalaması otuzun altında
common_voice_tr_17528237.wav,145964,rusya'nın bu adaylığa karşı çıktığı bildiriliyor
common_voice_tr_17528239.wav,96044,ancak muhalefet aynı fikirde değil
common_voice_tr_17528240.wav,140588,şimdi ihalenin iptali mali istikrarı da bozdu
common_voice_tr_17528238.wav,119084,mahkeme duruşmayı on dokuz aralık'a erteledi
common_voice_tr_17528241.wav,125228,oysa o bundan çok daha fazlasıdır
common_voice_tr_17528269.wav,132908,tabii bin dokuz yüz doksanlardan bu yana durum değişti
common_voice_tr_17528270.wav,119084,stadyumlarda sık sık kavgalar çıkıyor
common_voice_tr_17528271.wav,125228,bu programlar da onlara bu şansı verecek
common_voice_tr_17528273.wav,92204,pambuccian girişimini savundu
common_voice_tr_17528276.wav,126764,operasyon pazar günü şafak sularında başlatıldı
common_voice_tr_17528296.wav,119084,programın üçüncü sezonu mart ayında başladı
common_voice_tr_17528297.wav,132908,hükümet o tarihte talebini kabul etmişti
common_voice_tr_17528320.wav,94508,o kadar suyla ne yapacağım
common_voice_tr_17528319.wav,140588,sürpriz sonuç bekleyen kişi sayısı oldukça az
common_voice_tr_17528334.wav,125228,verilen süre yirmi dokuz eylül'de sona eriyor
common_voice_tr_17528335.wav,125228,yetkili ayrıntılı bilgi vermeyi reddetti
common_voice_tr_17528338.wav,102188,port elizabeth'e gittik
common_voice_tr_17528344.wav,134444,yaşlı kadınlar belgrad'da bir parkta dinleniyor
common_voice_tr_17528345.wav,113708,suçun vahşiliği ülkeyi şok etti
common_voice_tr_17528336.wav,69164,bunlar ilk adımlar
common_voice_tr_17528346.wav,102188,o zamandan bu yana da hastalık yayıldı
common_voice_tr_17528355.wav,94508,bunların yalnızca bir kısmı kaldı
common_voice_tr_17528347.wav,121388,tutuklanan doktorların sayısı her hafta artıyor
common_voice_tr_17528357.wav,111404,resmi adım haziran ayı sonunda atılacak
common_voice_tr_17528361.wav,99884,şimdilik anlaşmaya varmak için çalışacağız
common_voice_tr_17528359.wav,94508,şimdi de kuralları değiştiriyorlar
common_voice_tr_17528364.wav,140588,bugün kosova'da olanlar bizim için pek net değil
common_voice_tr_17528376.wav,76844,bunlar en büyükleri
common_voice_tr_17528377.wav,94508,zanlıların hepsi de trabzonlu
common_voice_tr_17528379.wav,171308,gerçekler oldukça çatışan sinyaller vermektedir
common_voice_tr_17528378.wav,102188,o da çok iyi bir oyuncu olacak
common_voice_tr_17528380.wav,144428,romen analistler ise satır aralarını okuyorlar
common_voice_tr_17528397.wav,84524,brüksel de ilave kaynak sağlıyor
common_voice_tr_17528400.wav,126764,gidilecekse seçim tarihi ne zaman olacak
common_voice_tr_17528399.wav,99884,çatışmalar ateşkesin ardından devam etti
common_voice_tr_17528398.wav,84524,bunu kanıtlayacak pek fazla delil yok
common_voice_tr_17528421.wav,111404,etkinlik yirmi dokuz kasım'a kadar sürecek
common_voice_tr_17528423.wav,109868,diğer ülkeler iç ihtiyaçlara odaklanıyor
common_voice_tr_17528447.wav,115244,ülke bu sayıyı artırmaya çalışıyor
common_voice_tr_17528425.wav,199724,veya büyük anne ve babalarımızın partiye nasıl rapor verdiğini
common_voice_tr_17528428.wav,99884,etkinlik bir hafta sürecek
common_voice_tr_17528448.wav,107564,kurbanların çoğunu çocuklar oluşturuyor
